"campaignid","sample","family","genus","species","length","number","range"
"2020-10_south-west_stereo-BRUVs","FH11","Labridae","Ophthalmolepis","lineolatus",192.70778,1,2650.95559
"2020-10_south-west_stereo-BRUVs","FH11","Scorpididae","Neatypus","obliquus",205.9881,1,1721.41678
"2020-10_south-west_stereo-BRUVs","FH11","Labridae","Ophthalmolepis","lineolatus",209.59055,1,1349.97895
"2020-10_south-west_stereo-BRUVs","FH11","Labridae","Ophthalmolepis","lineolatus",219.36169,1,1361.18238
"2020-10_south-west_stereo-BRUVs","FH11","Scorpididae","Neatypus","obliquus",166.2811,1,1096.9717
"2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",74.61731,5,1849.40825
"2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",55.10325,5,1616.37418
"2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",47.3806,5,1859.83941
"2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",52.23468,5,1363.89616
"2020-10_south-west_stereo-BRUVs","FH11","Pomacentridae","Chromis","klunzingeri",73.77931,6,786.04161
"2020-10_south-west_stereo-BRUVs","FH11","Dasyatidae","Bathytoshia","brevicaudata",911.25511,1,1862.99236
"2020-10_south-west_stereo-BRUVs","FH11","Sparidae","Chrysophrys","auratus",649.82777,1,1536.26407
"2020-10_south-west_stereo-BRUVs","IO269","Monacanthidae","Meuschenia","galii",243.97549,1,2334.89084
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Austrolabrus","maculatus",92.32777,1,1976.34661
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Pseudolabrus","biserialis",122.61541,1,1744.40437
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Pseudolabrus","biserialis",82.05148,1,1805.68429
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Pseudolabrus","biserialis",85.6899,1,1498.76502
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Ophthalmolepis","lineolatus",225.56894,1,2167.28055
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Ophthalmolepis","lineolatus",266.71694,1,2692.07023
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Ophthalmolepis","lineolatus",185.19241,1,2612.0015
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Ophthalmolepis","lineolatus",169.17805,1,1795.58397
"2020-10_south-west_stereo-BRUVs","IO269","Cheilodactylidae","Nemadactylus","valenciennesi",329.44157,1,1861.41521
"2020-10_south-west_stereo-BRUVs","IO269","Rhinobatidae","Trygonorrhina","dumerilii",678.40176,1,1877.94706
"2020-10_south-west_stereo-BRUVs","IO269","Heterodontidae","Heterodontus","portusjacksoni",487.5899,1,1277.04417
"2020-10_south-west_stereo-BRUVs","IO269","Oplegnathidae","Oplegnathus","woodwardi",408.14248,1,1598.03064
"2020-10_south-west_stereo-BRUVs","IO269","Serranidae","Epinephelides","armatus",297.67342,1,3086.50176
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Choerodon","rubescens",428.40862,1,3192.07023
"2020-10_south-west_stereo-BRUVs","IO269","Labridae","Coris","auricularis",355.92121,1,1757.04595
"2020-10_south-west_stereo-BRUVs","IO269","Sparidae","Chrysophrys","auratus",341.34433,1,1684.92228
"2020-10_south-west_stereo-BRUVs","IO269","Sparidae","Chrysophrys","auratus",376.10099,1,1608.27799
"2020-10_south-west_stereo-BRUVs","IO269","Sparidae","Chrysophrys","auratus",358.45284,1,1242.59912
"2020-10_south-west_stereo-BRUVs","IO269","Sparidae","Chrysophrys","auratus",331.44394,1,950.17168
"2020-10_south-west_stereo-BRUVs","IO277","Berycidae","Centroberyx","gerrardi",417.52174,1,5144.11212
"2020-10_south-west_stereo-BRUVs","IO277","Monacanthidae","Nelusetta","ayraud",597.72249,1,1661.94074
"2020-10_south-west_stereo-BRUVs","IO277","Oplegnathidae","Oplegnathus","woodwardi",338.48814,1,1760.47141
"2020-10_south-west_stereo-BRUVs","IO277","Oplegnathidae","Oplegnathus","woodwardi",334.3247,1,2573.19593
"2020-10_south-west_stereo-BRUVs","IO277","Oplegnathidae","Oplegnathus","woodwardi",315.62264,1,3049.07142
"2020-10_south-west_stereo-BRUVs","IO277","Oplegnathidae","Oplegnathus","woodwardi",300.27152,1,2827.72885
"2020-10_south-west_stereo-BRUVs","IO277","Monacanthidae","Nelusetta","ayraud",572.59689,1,2214.87091
"2020-10_south-west_stereo-BRUVs","IO1","Labridae","Coris","auricularis",328.86175,1,3302.31245
"2020-10_south-west_stereo-BRUVs","IO1","Monacanthidae","Meuschenia","scaber",132.77768,1,1363.4213
"2020-10_south-west_stereo-BRUVs","IO1","Berycidae","Centroberyx","gerrardi",433.87969,1,1495.73017
"2020-10_south-west_stereo-BRUVs","IO1","Sparidae","Chrysophrys","auratus",258.46227,1,1939.62882
"2020-10_south-west_stereo-BRUVs","IO1","Oplegnathidae","Oplegnathus","woodwardi",340.65602,1,1511.01536
"2020-10_south-west_stereo-BRUVs","IO1","Oplegnathidae","Oplegnathus","woodwardi",405.67891,1,1552.20338
"2020-10_south-west_stereo-BRUVs","IO1","Sparidae","Chrysophrys","auratus",469.67339,1,2148.26341
"2020-10_south-west_stereo-BRUVs","IO1","Labridae","Suezichthys","bifurcatus",133.48128,1,4319.81975
"2020-10_south-west_stereo-BRUVs","IO278","Berycidae","Centroberyx","gerrardi",451.91395,1,2356.42151
"2020-10_south-west_stereo-BRUVs","IO278","Monacanthidae","Nelusetta","ayraud",622.94086,1,1461.07388
"2020-10_south-west_stereo-BRUVs","IO278","Monacanthidae","Nelusetta","ayraud",636.01826,1,1455.02485
"2020-10_south-west_stereo-BRUVs","IO278","Monacanthidae","Nelusetta","ayraud",650.35779,1,2196.21868
"2020-10_south-west_stereo-BRUVs","IO278","Oplegnathidae","Oplegnathus","woodwardi",390.79027,1,2344.97773
"2020-10_south-west_stereo-BRUVs","IO278","Oplegnathidae","Oplegnathus","woodwardi",318.90928,1,2474.47182
"2020-10_south-west_stereo-BRUVs","IO278","Oplegnathidae","Oplegnathus","woodwardi",317.36087,1,3448.3321
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",582.20536,1,2395.76856
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",603.23657,1,1678.22978
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",674.93315,1,1295.34428
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",670.89821,1,1617.27519
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",668.54985,1,2355.59197
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",532.1212,1,1488.47539
"2020-10_south-west_stereo-BRUVs","IO300","Monacanthidae","Nelusetta","ayraud",673.88313,1,7373.41418
"2020-10_south-west_stereo-BRUVs","IO300","Berycidae","Centroberyx","gerrardi",482.12097,1,1749.05003
"2020-10_south-west_stereo-BRUVs","FH12","Mullidae","Upeneichthys","vlamingii",214.35125,1,1917.62551
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Eupetrichthys","angustipes",120.88049,1,3109.08777
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Pseudolabrus","biserialis",81.66671,1,1329.50755
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Pseudolabrus","biserialis",139.40272,1,1696.05028
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Austrolabrus","maculatus",58.65237,1,1690.12635
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Austrolabrus","maculatus",104.82246,1,1575.91909
"2020-10_south-west_stereo-BRUVs","FH12","Odacidae","Siphonognathus","caninis",77.84625,1,1055.46841
"2020-10_south-west_stereo-BRUVs","FH12","Scorpididae","Neatypus","obliquus",172.02122,1,1619.20713
"2020-10_south-west_stereo-BRUVs","FH12","Scorpididae","Neatypus","obliquus",185.38367,1,1834.92325
"2020-10_south-west_stereo-BRUVs","FH12","Monacanthidae","Meuschenia","galii",230.70888,1,1494.09871
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",188.20473,1,1200.20178
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",142.11096,1,2082.39964
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",139.43832,1,2681.45435
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",274.13299,1,1334.62208
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",149.36012,1,2333.9404
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",155.35847,1,2012.31504
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",105.19557,1,1981.75251
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",148.80133,1,1906.64074
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",275.68013,1,1861.26853
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",140.19366,1,2279.77523
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",124.48687,1,2185.04316
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",164.73057,1,2520.90126
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",193.8954,1,3416.05659
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",122.3613,1,2629.76324
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",221.57862,1,2824.90313
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",323.27849,1,1576.25887
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",136.4579,1,2895.23206
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",226.00468,1,3049.35178
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",203.5088,1,1467.27022
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",105.26705,1,2163.04214
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",147.64003,1,1581.90216
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",151.91823,1,1604.39589
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",152.18021,1,2151.36244
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",259.54659,1,891.24983
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",149.48236,1,1422.06113
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",125.82857,1,1908.10376
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",127.44131,1,1440.55058
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",138.81778,1,1917.06338
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",95.5334,1,1708.93182
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",196.65991,1,2571.6582
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",152.11432,1,1194.75974
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",193.95459,1,2947.87288
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",137.54678,1,1778.90904
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",143.17381,1,1305.20239
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Coris","auricularis",91.00395,1,2520.55827
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Ophthalmolepis","lineolatus",148.71684,1,3896.26721
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Ophthalmolepis","lineolatus",204.28786,1,3527.91643
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Ophthalmolepis","lineolatus",137.2862,1,1573.71105
"2020-10_south-west_stereo-BRUVs","FH12","Labridae","Ophthalmolepis","lineolatus",235.32712,1,1882.1065
"2020-10_south-west_stereo-BRUVs","FH12","Neosebastidae","Neosebastes","pandus",355.60085,1,1989.4773
"2020-10_south-west_stereo-BRUVs","FH12","Monacanthidae","Meuschenia","freycineti",493.16555,1,1679.93936
"2020-10_south-west_stereo-BRUVs","FH12","Monacanthidae","Scobinichthys","granulatus",240.81146,1,1749.19902
"2020-10_south-west_stereo-BRUVs","FH12","Heterodontidae","Heterodontus","portusjacksoni",584.05393,1,2167.53221
"2020-10_south-west_stereo-BRUVs","FH35","Labridae","Ophthalmolepis","lineolatus",191.19529,1,2561.16193
"2020-10_south-west_stereo-BRUVs","FH35","Labridae","Ophthalmolepis","lineolatus",221.41873,1,1291.81146
"2020-10_south-west_stereo-BRUVs","FH35","Carangidae","Pseudocaranx","spp",224.02244,1,2414.13698
"2020-10_south-west_stereo-BRUVs","FH35","Carangidae","Pseudocaranx","spp",232.48722,1,2361.77328
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Eupetrichthys","angustipes",54.03214,1,2034.76204
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Austrolabrus","maculatus",107.18318,1,2318.9597
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Austrolabrus","maculatus",58.39328,1,1738.4122
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Austrolabrus","maculatus",67.72212,1,1416.5741
"2020-10_south-west_stereo-BRUVs","IO123","Scorpididae","Neatypus","obliquus",187.31923,1,1629.67981
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Coris","auricularis",174.59064,1,2543.84037
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Ophthalmolepis","lineolatus",218.8788,1,2945.04778
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Ophthalmolepis","lineolatus",215.67956,1,2459.21157
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Ophthalmolepis","lineolatus",301.27744,1,2310.96857
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Coris","auricularis",346.75221,1,4744.06932
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Pseudolabrus","biserialis",120.69915,1,1508.99134
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Pseudolabrus","biserialis",158.48612,1,2047.33933
"2020-10_south-west_stereo-BRUVs","IO123","Labridae","Pseudolabrus","biserialis",120.92737,1,2277.63974
"2020-10_south-west_stereo-BRUVs","IO123","Pinguipedidae","Parapercis","haackei",46.09772,1,1886.30714
"2020-10_south-west_stereo-BRUVs","IO123","Cheilodactylidae","Nemadactylus","valenciennesi",453.61741,1,2394.7374
"2020-10_south-west_stereo-BRUVs","IO125","Serranidae","Caesioperca","spp",172.59999,1,2337.61118
"2020-10_south-west_stereo-BRUVs","IO125","Cheilodactylidae","Nemadactylus","valenciennesi",386.12469,1,1793.73624
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Ophthalmolepis","lineolatus",185.74947,1,1729.81944
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Ophthalmolepis","lineolatus",117.15433,1,1972.08583
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",162.57159,1,1334.9844
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",170.45644,1,2096.85983
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",165.38866,1,1230.43744
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",163.42772,1,1260.90578
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",146.4847,1,991.53706
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",217.58306,1,1619.39508
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",167.45036,1,1402.81967
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",149.14134,1,1410.76759
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",149.29788,1,1475.60736
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",151.16457,1,1343.411
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",239.34586,1,2022.11725
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",160.64341,1,1193.89944
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",177.47091,1,1666.44647
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",174.57469,1,1385.30261
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",144.88076,1,1608.5253
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",190.53707,1,1390.37069
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",149.81209,1,2322.83429
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",152.99393,1,1416.21675
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",156.00045,1,1150.66311
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",168.86855,1,1662.12861
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",210.5547,1,1865.49906
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",173.75334,1,1440.6276
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",157.40481,1,1352.23961
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",175.11164,1,1421.90805
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",184.06839,1,1398.34119
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",187.00884,1,1136.559
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",275.99112,1,1992.81692
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Coris","auricularis",134.59197,1,1334.5351
"2020-10_south-west_stereo-BRUVs","IO125","Scorpididae","Neatypus","obliquus",200.20407,1,2308.67214
"2020-10_south-west_stereo-BRUVs","IO125","Monacanthidae","Meuschenia","galii",252.81949,1,969.84937
"2020-10_south-west_stereo-BRUVs","IO125","Monacanthidae","Meuschenia","galii",252.24518,1,1524.2707
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Pseudolabrus","biserialis",155.22145,1,5194.06311
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Pseudolabrus","biserialis",117.94827,1,2175.92393
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Pseudolabrus","biserialis",79.36553,1,2740.53057
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Pseudolabrus","biserialis",117.05689,1,1254.56627
"2020-10_south-west_stereo-BRUVs","IO125","Labridae","Austrolabrus","maculatus",119.51594,1,1954.04085
"2020-10_south-west_stereo-BRUVs","IO125","Monacanthidae","Nelusetta","ayraud",614.92729,1,1554.85653
"2020-10_south-west_stereo-BRUVs","IO125","Sparidae","Chrysophrys","auratus",922.79896,1,4053.60258
"2020-10_south-west_stereo-BRUVs","IO125","Sparidae","Chrysophrys","auratus",393.79903,1,1119.75571
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Eupetrichthys","angustipes",77.53218,1,2501.94484
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",120.60664,1,1581.69828
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",147.05491,1,1481.09071
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",133.82749,1,1516.8524
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",98.14871,1,1296.32279
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",125.75949,1,1706.70427
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",90.33028,1,1366.06159
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",85.00026,1,1260.5605
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",84.0651,1,1557.5941
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",144.6824,1,1328.51115
"2020-10_south-west_stereo-BRUVs","FHD","Labridae","Coris","auricularis",158.68901,1,1344.3239
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",616.94054,1,1271.65848
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",386.44624,1,1318.76223
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",555.40168,1,2360.11244
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",283.58979,1,1427.73101
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",412.60345,1,1282.34498
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",380.65751,1,1562.2978
"2020-10_south-west_stereo-BRUVs","FHD","Sparidae","Chrysophrys","auratus",383.25661,1,1401.45719
"2020-10_south-west_stereo-BRUVs","FHD","Urolophidae","Trygonoptera","ovalis",291.84456,1,2449.35302
"2020-10_south-west_stereo-BRUVs","FHD","Clupeidae","Hyperlophus","vittatus",41.54979,1,1206.29381
